Trade Opened,Open,Stop Loss,Take Profit,Trade Closed,Percent Gain
2011-06-28,25.3,23.65,28.6,2012-01-17,13.04
2011-07-25,27.26,26.26,29.26,2011-08-04,-3.67
2011-09-08,26.0,23.79,30.42,2012-02-07,17.0
2011-10-17,27.11,24.26,32.81,2012-03-14,21.03
2011-12-09,25.52,25.16,26.24,2012-01-03,2.82
2011-12-19,26.02,25.29,27.48,2012-01-05,5.61
2012-01-13,27.93,25.76,32.27,2012-03-01,15.54
2012-01-27,29.45,27.97,32.41,2012-03-02,10.05
2012-02-27,31.24,29.85,34.02,2012-05-16,-4.45
2012-04-26,32.12,30.94,34.48,2012-05-04,-3.67
2012-06-27,30.19,28.82,32.93,2012-07-12,-4.54
2012-07-06,30.61,29.42,32.99,2012-07-11,-3.89
2012-08-16,30.36,28.97,33.14,2012-10-10,-4.58
2012-09-12,30.94,30.15,32.52,2012-09-26,-2.55
2012-11-12,28.94,27.76,31.3,2012-11-13,-4.08
2012-12-19,27.69,26.37,30.33,2012-12-31,-4.77
2013-01-24,27.7,26.28,30.54,2013-04-22,10.25
2013-02-19,27.88,27.1,29.44,2013-04-09,5.6
2013-03-08,28.25,27.33,30.09,2013-04-10,6.51
2013-04-09,28.73,28.08,30.03,2013-04-10,4.52
2013-04-30,32.56,28.5,40.68,2014-03-21,24.94
2013-06-04,35.62,32.32,42.22,2013-07-19,-9.26
2013-06-13,34.99,34.43,36.11,2013-06-14,-1.6
2013-09-03,31.75,30.84,33.57,2013-09-19,5.73
2013-09-20,33.41,32.51,35.21,2013-09-23,-2.69
2013-10-10,33.31,32.7,34.53,2013-10-15,3.66
2013-10-31,35.66,33.57,39.84,2014-03-18,11.72
2014-01-27,36.87,34.63,41.35,2014-03-31,12.15
2014-03-05,38.25,37.19,40.37,2014-03-20,5.54
2014-03-26,40.48,37.51,46.42,2014-09-08,14.67
2014-06-06,41.48,39.81,44.82,2014-07-17,8.05
2014-06-30,42.17,40.29,45.93,2014-09-05,8.92
2014-07-23,45.45,41.05,54.25,n/a,0.0
2014-08-25,45.4,43.0,50.2,2014-10-15,-5.29
2014-09-12,46.91,44.53,51.67,2014-10-10,-5.07
2014-11-03,46.89,42.1,56.47,n/a,0.0
,,,,,
,,,,,
Winners:,58,,,,
Losers,78,,,,
Avg Pct Gain,0.9534558823529413,,,,
