Trade Opened,Open,Stop Loss,Take Profit,Trade Closed,Percent Gain
2008-01-30,41.84,33.12,59.28,2008-06-03,-20.84
2008-04-02,40.89,34.25,54.17,2008-05-23,-16.24
2008-07-31,32.73,18.44,61.31,2008-11-11,-43.66
2008-09-09,34.3,28.45,46.0,2008-09-15,-17.06
2008-09-25,34.07,25.0,52.21,2008-10-07,-26.62
2008-12-18,14.85,12.77,19.01,2008-12-23,-14.01
2009-03-04,3.38,2.53,5.08,2009-03-11,50.3
2009-03-24,7.32,5.8,10.36,2009-04-13,41.53
2009-04-17,10.68,6.91,18.22,2009-08-28,70.6
2009-05-19,11.95,8.55,18.75,2009-10-15,56.9
2009-06-04,11.37,10.57,12.97,2009-06-11,14.07
2009-06-19,13.1,11.66,15.98,2009-07-08,-10.99
2009-08-14,16.98,11.27,28.4,2010-10-20,-33.63
2009-08-28,18.1,16.53,21.24,2009-09-01,-8.67
2009-09-23,17.76,16.51,20.26,2009-09-25,-7.04
2009-12-08,15.72,15.54,16.08,2009-12-08,-1.15
2010-01-15,16.64,14.97,19.98,2010-01-22,-10.04
2010-02-25,16.05,14.28,19.59,2010-04-15,22.06
2010-03-17,17.17,16.03,19.45,2010-04-15,13.28
2010-04-12,18.68,16.6,22.84,2010-05-06,-11.13
2010-06-04,15.5,14.8,16.9,2010-06-07,-4.52
2010-08-03,14.36,13.47,16.14,2010-08-11,-6.2
2010-09-09,13.58,12.18,16.38,2010-10-15,-10.31
2010-11-04,11.79,11.03,13.31,2010-11-30,-6.45
2010-12-09,12.26,10.91,14.96,2011-01-12,22.02
2011-01-04,14.23,12.96,16.77,2011-04-15,-8.92
2011-02-11,14.37,14.11,14.89,2011-02-14,3.62
2011-07-05,11.06,10.49,12.2,2011-07-11,-5.15
2011-09-08,7.38,6.01,10.12,2011-09-22,-18.56
2011-10-24,6.59,6.03,7.71,2011-11-10,-8.5
2011-12-12,5.59,5.03,6.71,2011-12-19,-10.02
2011-12-30,5.39,4.92,6.33,2012-01-05,17.44
2012-01-18,6.5,5.62,8.26,2012-02-09,27.08
2012-02-14,8.15,7.02,10.41,2012-05-17,-13.87
2012-03-27,9.87,7.91,13.79,2012-05-03,-19.86
2012-06-12,7.32,6.85,8.26,2012-08-21,12.84
2012-08-10,7.66,7.1,8.78,2012-09-07,14.62
2012-08-28,8.04,7.73,8.66,2012-09-07,7.71
2012-09-20,9.14,7.93,11.56,2012-12-26,26.48
2012-10-11,9.39,8.79,10.59,2012-12-07,12.78
2012-10-25,9.37,9.05,10.01,2012-10-26,-3.42
2012-11-30,9.78,8.92,11.5,2012-12-20,17.59
2012-12-12,10.59,9.77,12.23,2013-02-12,15.49
2013-01-07,12.15,11.23,13.99,2013-01-17,-7.57
2013-02-13,12.35,11.22,14.61,2013-02-25,-9.15
2013-04-03,12.12,11.91,12.54,2013-04-03,-1.73
2013-04-30,12.39,11.23,14.71,2013-07-18,18.72
2013-06-05,13.29,12.82,14.23,2013-06-20,-3.54
2013-07-29,14.65,12.73,18.49,n/a,0.0
2013-09-10,14.52,14.07,15.42,2013-09-24,-3.1
2013-12-02,15.84,13.8,19.92,n/a,0.0
2014-01-03,16.27,15.06,18.69,2014-04-28,-7.44
2014-01-23,17.07,16.4,18.41,2014-01-27,-3.93
2014-02-18,16.7,16.6,16.9,2014-02-18,-0.6
2014-03-05,16.79,16.13,18.11,2014-04-10,-3.93
2014-03-31,17.15,16.76,17.93,2014-04-04,-2.27
2014-06-18,15.63,15.05,16.79,2014-08-01,-3.71
2014-07-10,15.33,15.27,15.45,2014-07-10,0.78
2014-08-22,16.16,15.14,18.2,2014-12-31,12.62
2014-09-29,16.91,16.1,18.53,2014-10-15,-4.79
2014-11-06,17.34,16.5,19.02,n/a,0.0
2014-12-11,17.44,16.73,18.86,2014-12-16,-4.07
,,,,,
,,,,,
Winners:,50,,,,
Losers,89,,,,
Avg Pct Gain,1.1912230215827337,,,,
